10,222,4,10,10,103,99,,,,,,,,,,,,,,,
,,,Psar1in_010,Psar2in_010,Psar3in_103,Psarex_060,,,,,,,,,,,,,,,
Ind,Pop,pse2_1, ,pse3_11, ,pse3_33b, ,pse3_34b, ,pse3_6, ,pse5_2, ,pse5_4, ,pse5_5, ,pse5_6, ,pse7_26b, 
"Psar1in_001","Psar1in_010","462","462","454","454","264","264","224","224","198","198","397","397","348","348","185","201","362","376","307","307"
"Psar1in_002","Psar1in_010","462","468","454","454","264","264","224","224","198","198","397","397","348","348","201","201","362","362","307","307"
"Psar1in_003","Psar1in_010","468","468","454","454","264","264","224","224","198","196","397","397","348","348","185","185","362","376","307","307"
"Psar1in_004","Psar1in_010","462","462","454","454","264","264","224","224","198","198","397","397","348","348","185","201","362","376","307","307"
"Psar1in_005","Psar1in_010","462","462","454","454","264","264","224","224","198","198","397","397","348","348","185","201","362","376","307","307"
"Psar1in_006","Psar1in_010","468","468","454","454","264","264","224","224","198","196","397","397","348","348","185","185","362","376","307","307"
"Psar1in_007","Psar1in_010","468","468","454","454","264","264","224","224","198","196","397","397","348","348","185","185","362","376","307","307"
"Psar1in_008","Psar1in_010","462","468","454","454","264","264","224","224","198","198","0","0","348","348","201","201","362","362","307","307"
"Psar1in_009","Psar1in_010","462","462","454","454","264","264","224","224","198","198","397","397","348","348","185","201","362","376","307","307"
"Psar1in_010","Psar1in_010","462","468","454","454","264","264","224","224","198","198","397","397","348","348","201","201","362","362","307","307"
"Psar2in_001","Psar2in_010","462","462","454","454","264","264","218","218","215","215","399","399","348","350","201","201","374","374","307","307"
"Psar2in_002","Psar2in_010","462","462","454","460","264","264","218","218","215","215","397","399","348","350","201","201","374","374","307","307"
"Psar2in_003","Psar2in_010","462","462","454","454","264","264","218","218","215","215","399","399","348","350","201","201","374","374","307","307"
"Psar2in_004","Psar2in_010","462","462","454","460","264","264","218","218","215","215","397","399","348","350","201","201","374","374","307","307"
"Psar2in_005","Psar2in_010","462","462","454","460","264","264","218","218","215","215","397","399","348","350","201","201","376","376","307","307"
"Psar2in_006","Psar2in_010","462","462","454","460","264","264","218","218","215","215","397","399","348","350","201","201","376","376","307","307"
"Psar2in_007","Psar2in_010","462","462","454","454","264","264","218","218","215","215","399","399","348","350","201","201","376","376","307","307"
"Psar2in_008","Psar2in_010","462","462","454","454","264","264","218","218","215","215","399","399","348","350","201","201","374","374","307","307"
"Psar2in_009","Psar2in_010","462","462","454","454","264","264","218","218","215","215","397","399","348","350","201","201","374","374","307","307"
"Psar2in_010","Psar2in_010","462","462","454","454","264","264","218","218","215","215","399","399","348","350","201","201","376","376","307","307"
"Psar3in_001","Psar3in_103","456","476","444","444","264","264","220","220","169","245","401","433","348","348","185","199","378","396","307","311"
"Psar3in_002","Psar3in_103","456","438","444","462","264","264","220","220","169","220","401","391","348","348","185","199","378","370","307","311"
"Psar3in_003","Psar3in_103","458","464","444","462","264","264","220","222","169","220","433","395","348","348","185","201","376","386","307","307"
"Psar3in_004","Psar3in_103","476","458","444","456","264","264","218","220","220","193","401","451","348","352","201","197","376","368","311","313"
"Psar3in_005","Psar3in_103","462","464","444","462","264","264","220","222","201","224","433","395","348","348","185","201","376","370","307","307"
"Psar3in_006","Psar3in_103","462","464","444","444","264","264","224","220","219","230","401","395","348","348","185","199","378","396","307","307"
"Psar3in_007","Psar3in_103","456","453","444","458","264","264","222","222","187","205","401","451","348","348","185","211","378","370","307","307"
"Psar3in_008","Psar3in_103","456","438","462","462","264","264","220","222","230","186","433","395","348","348","201","187","396","368","311","311"
"Psar3in_009","Psar3in_103","462","438","444","444","264","264","220","222","181","208","395","395","348","348","199","177","396","364","307","311"
"Psar3in_010","Psar3in_103","456","456","460","460","264","264","220","222","181","185","395","416","348","348","199","177","368","364","307","311"
"Psar3in_011","Psar3in_103","456","438","444","458","264","264","218","220","195","225","433","451","0","0","185","185","372","392","307","307"
"Psar3in_012","Psar3in_103","462","456","462","458","264","264","220","220","169","224","397","395","348","348","199","189","376","386","307","307"
"Psar3in_013","Psar3in_103","456","464","444","444","264","264","220","222","193","225","399","451","348","348","185","199","392","366","307","307"
"Psar3in_014","Psar3in_103","476","438","444","450","262","262","218","220","220","179","395","395","348","348","185","199","376","372","307","311"
"Psar3in_015","Psar3in_103","438","464","444","444","264","264","224","220","224","205","395","393","348","348","199","189","376","376","307","311"
"Psar3in_016","Psar3in_103","462","438","460","444","264","264","218","220","220","208","433","395","348","348","189","189","376","396","307","311"
"Psar3in_017","Psar3in_103","462","456","460","460","264","264","218","220","219","205","433","395","348","350","185","199","378","382","311","311"
"Psar3in_018","Psar3in_103","476","464","444","464","264","264","220","220","245","201","401","395","348","348","185","201","378","386","307","317"
"Psar3in_019","Psar3in_103","456","464","444","444","264","264","220","220","169","195","395","395","348","348","199","187","370","386","307","307"
"Psar3in_020","Psar3in_103","438","458","460","444","264","264","220","222","169","186","433","395","348","348","185","199","396","396","307","307"
"Psar3in_021","Psar3in_103","462","456","444","444","264","264","220","220","224","181","433","393","348","348","199","199","378","388","307","302"
"Psar3in_022","Psar3in_103","462","464","444","458","264","264","224","220","201","201","397","395","348","348","199","189","368","382","307","311"
"Psar3in_023","Psar3in_103","464","460","444","458","264","264","218","222","169","212","397","420","348","348","185","199","376","370","307","307"
"Psar3in_024","Psar3in_103","462","456","444","462","264","264","222","222","220","201","391","395","348","348","185","199","382","352","307","311"
"Psar3in_025","Psar3in_103","462","464","444","458","264","264","222","222","220","201","395","430","348","348","199","199","396","364","311","317"
"Psar3in_026","Psar3in_103","462","464","458","458","264","264","218","222","208","183","433","433","348","348","199","199","386","386","307","307"
"Psar3in_027","Psar3in_103","438","464","460","444","264","264","222","222","181","208","397","433","348","348","187","187","392","388","307","311"
"Psar3in_028","Psar3in_103","464","464","460","444","264","264","222","222","201","205","401","395","348","348","185","199","378","364","307","317"
"Psar3in_029","Psar3in_103","476","464","460","458","264","264","218","220","169","186","397","433","348","348","189","189","396","368","307","307"
"Psar3in_030","Psar3in_103","462","464","460","444","262","262","222","222","201","224","397","433","348","348","187","187","396","368","307","307"
"Psar3in_031","Psar3in_103","462","476","462","462","264","264","220","228","169","203","401","395","348","348","197","211","396","364","307","307"
"Psar3in_032","Psar3in_103","464","464","460","480","264","264","220","220","183","227","397","395","348","348","199","189","386","386","307","311"
"Psar3in_033","Psar3in_103","476","458","444","444","264","264","220","220","183","194","401","395","348","348","199","221","362","396","311","311"
"Psar3in_034","Psar3in_103","462","456","458","458","264","264","220","222","183","211","433","433","348","348","185","199","376","376","307","307"
