10,295,3,99,103,93,,,,,,,,,,,,,,,,
,,,Psek1in_101,Psek2in_103,Psekex_044,,,,,,,,,,,,,,,,
Ind,Pop,pse2_1, ,pse3_11, ,pse3_33b, ,pse3_34b, ,pse3_6, ,pse5_2, ,pse5_4, ,pse5_5, ,pse5_6, ,pse7_26b, 
"Psek2in_032","Psek2in_103","462","452","458","458","264","264","218","218","221","221","450","450","348","348","246","246","370","368","290","290"
"Psek2in_033","Psek2in_103","462","452","458","458","264","264","218","218","210","179","456","450","348","348","246","241","364","370","293","290"
"Psek2in_034","Psek2in_103","464","452","452","452","264","264","218","218","214","217","475","456","348","348","246","241","364","368","293","290"
"Psek2in_035","Psek2in_103","464","462","458","458","264","264","218","218","208","208","450","450","348","348","246","246","370","370","290","290"
"Psek2in_036","Psek2in_103","462","452","458","458","264","264","218","218","221","212","456","452","348","348","246","246","368","368","290","290"
"Psek2in_037","Psek2in_103","464","452","458","458","264","264","218","218","214","217","475","475","348","348","246","246","370","368","293","290"
"Psek2in_038","Psek2in_103","452","452","458","458","264","264","218","218","219","223","475","456","348","348","248","248","370","370","293","290"
"Psek2in_039","Psek2in_103","466","466","458","458","264","264","218","218","210","210","456","456","348","348","248","248","364","368","293","293"
"Psek2in_040","Psek2in_103","462","462","458","458","264","264","218","218","0","0","475","452","348","348","246","246","370","370","293","290"
"Psek2in_041","Psek2in_103","464","462","458","458","264","264","218","218","221","212","456","456","348","348","246","246","364","368","290","290"
"Psek2in_042","Psek2in_103","464","452","458","458","264","264","218","218","210","214","475","456","348","348","246","246","364","368","293","290"
"Psek2in_043","Psek2in_103","452","466","458","458","264","264","218","218","221","221","456","452","348","348","246","246","368","368","293","290"
"Psek2in_044","Psek2in_103","462","462","458","458","264","264","218","218","221","221","475","456","348","348","248","248","370","368","293","290"
"Psek2in_045","Psek2in_103","462","452","458","458","264","264","218","218","221","212","456","452","348","348","246","246","364","370","290","307"
