QTo-W-0088	5	149	149	179	179	218	226	137	137	201	203	-9	-9	108	110	162	162	229	229
QTo-W-0089	5	149	149	179	179	222	226	137	137	197	201	-9	-9	108	110	162	162	229	229
QTo-W-0090	5	149	149	179	179	222	226	137	137	197	201	240	222	108	110	162	162	229	229
QTo-W-0093	5	149	149	182	179	228	226	137	137	201	203	-9	-9	108	108	162	162	226	226
QTo-W-0098	5	149	149	182	179	226	226	137	137	187	187	238	238	108	108	160	162	226	229
QTo-W-0101	5	149	149	182	179	226	226	137	137	187	187	-9	-9	108	108	160	162	226	229
QTo-W-0114	5	149	149	182	179	226	226	137	137	187	187	210	238	108	108	162	162	229	229
QTo-W-0116	5	149	149	182	182	226	226	137	137	-9	-9	210	238	108	108	162	162	226	229
QTo-W-0117	5	149	149	182	182	226	226	137	137	-9	-9	-9	-9	108	108	162	162	226	229
QTo-W-0118	5	149	149	182	182	226	226	137	137	249	249	210	238	108	108	162	162	226	229
QTo-W-0121	5	149	149	182	182	226	226	137	137	201	249	-9	-9	108	108	162	162	226	229
QTo-W-0124	5	149	149	173	173	220	218	137	137	-9	-9	222	256	108	108	160	162	226	226
QTo-W-0128	5	149	149	173	173	220	218	137	137	201	201	222	256	108	108	160	162	226	226
QTo-W-0129	5	149	149	173	173	220	218	137	137	201	201	222	254	108	108	160	162	226	226
QTo-W-0131	5	149	149	173	179	258	218	137	137	-9	-9	214	246	108	110	162	164	229	229
QTo-W-0133	5	149	149	176	179	220	228	137	137	199	199	-9	-9	108	108	160	162	229	229
QTo-W-0137	5	149	149	179	179	228	222	137	137	187	235	222	238	108	108	162	162	226	226
QTo-W-0138	5	149	149	176	173	220	218	137	137	245	245	218	236	108	108	160	162	226	226
QTo-W-0139	5	149	149	176	179	222	264	137	137	195	195	210	236	108	108	164	164	229	223
QTo-W-0140	5	149	149	-9	-9	222	264	137	137	195	195	-9	-9	108	108	164	164	229	223
QTo-W-0142	5	149	149	179	179	222	264	137	137	195	195	210	236	108	108	164	164	229	223
QTo-W-0144	5	149	149	173	173	218	222	137	137	187	199	206	248	108	108	160	162	229	229
QTo-W-0149	5	149	149	179	179	230	230	137	137	219	217	-9	-9	108	108	-9	-9	229	229
QTo-W-0151	5	149	149	179	179	230	230	137	137	219	219	218	216	108	108	-9	-9	229	229
QTo-W-0153	5	149	149	179	179	230	230	137	137	219	219	-9	-9	108	108	-9	-9	229	229
QTo-W-0154	5	149	149	179	179	222	230	137	137	187	219	210	236	108	108	162	162	229	229
QTo-W-0159	5	149	149	-9	-9	228	222	137	137	187	187	206	210	108	108	162	162	226	229
QTo-W-0161	5	149	149	-9	-9	222	230	137	137	187	187	236	236	108	108	162	162	229	229
QTo-W-0162	5	149	149	182	182	222	260	137	137	187	187	210	216	108	108	166	162	229	229
QTo-W-0163	5	149	149	179	179	218	222	137	137	-9	-9	206	216	108	110	158	162	229	223
QTo-W-0167	5	149	149	176	176	224	226	137	137	187	187	-9	-9	108	108	162	162	226	229
QTo-W-0170	5	149	149	176	182	220	222	137	137	187	187	234	258	108	108	162	162	226	229
QTo-W-0171	5	149	149	173	173	258	222	137	137	-9	-9	-9	-9	108	108	162	162	226	229
QTo-W-0172	5	149	155	182	182	228	262	137	137	-9	-9	-9	-9	108	108	162	164	226	229
QTo-W-0173	5	149	149	176	179	228	222	137	137	187	187	-9	-9	108	108	162	162	226	229
QTo-W-0174	5	149	149	179	179	220	226	137	137	187	187	206	210	108	108	162	162	229	229
QTo-W-0175	5	149	149	173	179	258	218	137	137	245	245	218	252	108	108	162	162	229	229
QTo-W-0182	5	149	149	-9	-9	220	218	137	137	201	243	-9	-9	108	116	162	162	226	226
QTo-W-0184	5	149	149	170	170	220	218	137	137	187	187	210	208	108	108	162	162	229	229
QTo-W-0188	5	149	149	176	176	258	228	137	137	187	187	206	210	108	108	158	162	226	229
QTo-W-0192	5	149	149	179	179	218	234	137	137	187	243	-9	-9	108	108	160	162	229	229
QTo-W-0193	5	149	149	179	179	218	234	137	137	187	229	206	218	108	108	160	162	229	229
QTo-W-0194	5	149	149	179	179	218	234	137	137	187	243	206	218	108	108	160	162	229	229
QTo-W-0196	5	149	149	179	179	228	218	137	137	-9	-9	210	210	108	108	158	162	229	229
QTo-W-0197	5	149	149	179	179	228	218	137	137	201	201	210	210	108	108	158	162	229	229
QTo-W-0200	6	149	149	-9	-9	224	232	137	137	187	187	242	248	114	112	162	162	226	226
QTo-W-0201	6	-9	-9	-9	-9	224	232	137	137	187	187	242	248	114	112	162	162	226	226
QTo-W-0205	7	155	147	176	176	220	228	137	137	187	187	210	210	108	108	162	162	223	223
QTo-W-0208	7	149	149	176	176	220	222	137	137	187	203	210	224	108	110	160	162	226	229
QTo-W-0211	7	149	155	176	182	258	258	137	137	187	187	234	206	108	108	158	162	229	232
QTo-W-0212	7	155	155	176	176	220	228	137	137	187	187	-9	-9	108	108	160	162	223	223
QTo-W-0213	7	155	155	176	176	220	228	137	137	187	187	234	210	108	108	160	162	223	223
QTo-W-0216	8	149	149	179	179	220	218	137	139	215	215	-9	-9	108	112	158	162	226	229
QTo-W-0220	8	149	149	179	179	220	218	137	139	215	215	224	214	108	112	158	162	226	229
QTo-W-0224	8	149	149	182	182	220	222	137	137	-9	-9	218	214	108	110	162	164	226	226
QTo-W-0225	8	161	161	-9	-9	218	250	137	137	187	203	234	216	108	104	162	162	226	223
QTo-W-0227	8	149	149	179	179	220	232	137	137	197	197	-9	-9	108	108	158	158	226	226
QTo-W-0229	8	161	161	179	179	222	250	137	137	203	203	216	242	110	104	162	162	226	223
QTo-W-0231	8	155	147	173	173	220	260	137	137	205	201	214	230	110	118	162	164	229	223
QTo-W-0238	8	149	149	-9	-9	222	222	137	137	187	187	-9	-9	108	108	162	162	226	223
QTo-W-0240	8	149	149	173	173	222	260	137	137	187	187	210	222	108	114	162	162	229	223
QTo-W-0242	8	149	149	182	179	222	226	137	137	187	187	210	238	108	108	158	164	229	223
QTo-W-0244	9	149	149	182	182	220	222	137	137	187	187	204	204	110	114	162	164	229	223
QTo-W-0245	9	149	161	-9	-9	220	224	137	137	187	187	236	208	108	110	162	164	226	226
QTo-W-0251	9	149	149	179	179	228	226	137	137	199	217	238	230	108	110	162	162	229	229
QTo-W-0253	9	149	161	170	170	222	226	137	137	187	187	224	216	108	110	158	162	226	223
QTo-W-0256	9	149	161	173	173	220	222	137	137	201	203	-9	-9	108	110	162	162	226	229
QTo-W-0258	9	149	149	173	173	222	222	137	137	195	203	216	228	110	110	162	162	226	229
QTo-W-0259	9	147	161	173	179	226	250	137	137	187	187	216	236	108	108	158	164	229	229
QTo-W-0260	9	147	161	-9	-9	216	216	137	137	187	187	-9	-9	108	108	158	164	229	229
QTo-W-0274	10	149	149	179	170	218	266	137	137	-9	-9	210	266	110	110	162	162	226	226
QTo-W-0275	10	149	149	173	173	220	218	137	137	219	199	206	210	108	114	160	162	226	229
QTo-W-0278	10	149	149	179	179	220	220	137	137	199	199	210	218	108	110	162	162	229	223
QTo-W-0283	10	149	155	176	173	218	224	137	137	187	197	-9	-9	108	110	160	164	229	229
QTo-W-0284	10	149	155	176	173	218	224	137	137	187	197	210	212	108	110	160	164	229	229
QTo-W-0287	10	149	149	-9	-9	218	266	137	137	197	195	-9	-9	110	110	162	162	226	226
QTo-W-0289	10	149	149	-9	-9	218	266	137	137	-9	-9	210	210	110	110	162	162	226	226
QTo-W-0293	10	149	149	173	173	258	222	137	137	227	227	210	236	108	116	160	162	226	226
QTo-W-0295	10	149	149	173	173	218	222	137	137	-9	-9	206	218	108	108	160	160	229	223
QTo-W-0296	11	149	149	182	182	222	230	137	137	199	199	-9	-9	108	108	160	160	226	229
QTo-W-0298	11	149	149	182	182	222	230	137	137	199	199	210	210	108	108	160	160	226	229
QTo-W-0300	11	149	149	182	173	220	266	137	137	201	201	-9	-9	114	112	160	162	229	229
QTo-W-0302	12	149	149	176	176	220	228	137	137	187	215	210	216	108	108	162	162	229	223
QTo-W-0305	13	149	149	182	179	220	222	137	137	197	195	210	232	110	112	160	162	226	226
QTo-W-0308	13	149	149	182	179	220	222	137	137	-9	-9	210	232	110	112	160	162	226	226
QTo-W-0309	13	149	149	-9	-9	220	228	137	137	187	187	218	218	108	108	160	162	226	226
QTo-W-0311	14	149	149	173	173	228	222	137	137	187	187	222	242	108	108	162	162	226	223
QTo-W-0312	15	147	147	182	182	258	224	137	137	199	199	210	238	108	108	158	162	226	226
QTo-W-0315	15	147	147	182	182	258	224	137	137	199	199	-9	-9	108	108	158	162	226	226
QTo-W-0318	16	149	149	182	182	218	218	137	137	187	187	210	218	108	112	162	162	226	223
QTo-W-0322	16	149	149	182	182	218	218	137	137	187	187	-9	-9	108	112	162	162	226	223
QTo-W-0326	16	149	149	-9	-9	220	218	137	137	187	187	-9	-9	108	108	162	162	226	226
QTo-W-0327	16	149	149	-9	-9	220	218	137	137	187	187	218	216	108	108	162	162	226	226
QTo-W-0328	17	149	149	179	179	218	222	137	137	219	219	212	230	114	112	162	162	226	229
QTo-W-0329	17	149	149	179	179	218	222	137	137	217	217	212	230	114	112	162	162	226	229
QTo-W-0330	17	149	149	179	179	218	222	137	137	217	217	-9	-9	114	112	162	162	226	229
